productId,category,material,craftType,quality,rawMaterialCost,laborCost,packagingCost,otherCost,totalCost,competitorPrice,averageMarketPrice,demandScore,sellingPrice
KS-PROD-0540,Bags & Accessories,Golden Jute,Jute Stitching,Fine Heritage,150.0,630.0,30.0,30.0,840.0,1460.0,1400.0,9,1160.0
KS-PROD-0541,Woodcraft & Carvings,Teak Wood,Chisel Carving,Standard,630.0,710.0,50.0,90.0,1480.0,2440.0,2330.0,10,1970.0
KS-PROD-0542,Woodcraft & Carvings,Sheesham Wood,Chisel Carving,Masterpiece,280.0,840.0,130.0,60.0,1310.0,1740.0,1870.0,3,1590.0
KS-PROD-0543,Handloom & Sarees,Silk Cotton,Zari Booti Work,Masterpiece,4580.0,2450.0,220.0,110.0,7360.0,12170.0,11110.0,7,9630.0
KS-PROD-0544,Woodcraft & Carvings,Sandalwood,Chisel Carving,Standard,540.0,570.0,60.0,40.0,1210.0,1740.0,1760.0,7,1510.0
KS-PROD-0545,Woodcraft & Carvings,Rosewood,Chisel Carving,Masterpiece,270.0,530.0,130.0,70.0,1000.0,1210.0,1200.0,3,1150.0
KS-PROD-0546,Pottery & Terracotta,Clay,Wheel Pottery,Standard,610.0,810.0,80.0,80.0,1580.0,2560.0,2670.0,8,2160.0
KS-PROD-0547,Jewellery & Brassware,Copper Alloy,Hand Engraving,Standard,3330.0,2790.0,90.0,80.0,6290.0,9780.0,10450.0,8,8440.0
KS-PROD-0548,Jewellery & Brassware,Silver Filigree,Hand Engraving,Standard,2310.0,1490.0,250.0,200.0,4250.0,7590.0,7180.0,10,5940.0
KS-PROD-0549,Bamboo & Cane Craft,Rattan,Coiled Bamboo Weaving,Fine Heritage,150.0,250.0,40.0,70.0,510.0,790.0,830.0,8,680.0
KS-PROD-0550,Pottery & Terracotta,Clay,Blue Pottery Glazing,Fine Heritage,420.0,830.0,80.0,90.0,1420.0,2200.0,2090.0,8,1810.0
KS-PROD-0551,Woodcraft & Carvings,Teak Wood,Chisel Carving,Fine Heritage,610.0,400.0,70.0,60.0,1140.0,1830.0,1910.0,10,1550.0
KS-PROD-0552,Textiles & Embroidery,Organic Cotton,Kantha Needlework,Fine Heritage,240.0,320.0,60.0,30.0,650.0,840.0,820.0,4,750.0
KS-PROD-0553,Pottery & Terracotta,Stoneware,Wheel Pottery,Standard,750.0,680.0,90.0,40.0,1560.0,2440.0,2230.0,4,1970.0
KS-PROD-0554,Bamboo & Cane Craft,Seagrass,Coiled Bamboo Weaving,Standard,380.0,180.0,40.0,70.0,670.0,1130.0,1070.0,8,900.0
KS-PROD-0555,Bamboo & Cane Craft,Seagrass,Coiled Bamboo Weaving,Masterpiece,750.0,860.0,70.0,50.0,1730.0,2360.0,2200.0,4,2020.0
KS-PROD-0556,Bags & Accessories,Cotton Canvas,Hand Braiding,Fine Heritage,260.0,600.0,80.0,30.0,970.0,1380.0,1440.0,6,1220.0
KS-PROD-0557,Woodcraft & Carvings,Sheesham Wood,Jaali Latticework,Standard,180.0,700.0,130.0,30.0,1040.0,1820.0,1710.0,9,1430.0
KS-PROD-0558,Handloom & Sarees,Khadi,Zari Booti Work,Standard,1020.0,3230.0,200.0,110.0,4560.0,5710.0,5870.0,4,5250.0
KS-PROD-0559,Handloom & Sarees,Silk Cotton,Zari Booti Work,Masterpiece,2520.0,4770.0,230.0,160.0,7680.0,10320.0,10280.0,1,9120.0
KS-PROD-0560,Woodcraft & Carvings,Rosewood,Chisel Carving,Fine Heritage,700.0,1150.0,50.0,70.0,1970.0,3270.0,3340.0,7,2710.0
KS-PROD-0561,Pottery & Terracotta,Quartz Paste,Terracotta Modelling,Fine Heritage,750.0,1040.0,110.0,40.0,1940.0,2490.0,2540.0,2,2260.0
KS-PROD-0562,Pottery & Terracotta,Quartz Paste,Wheel Pottery,Standard,400.0,690.0,50.0,60.0,1200.0,2140.0,2100.0,9,1700.0
KS-PROD-0563,Bamboo & Cane Craft,Golden Cane,Split Cane Weaving,Standard,320.0,440.0,80.0,70.0,910.0,1410.0,1330.0,4,1160.0
KS-PROD-0564,Textiles & Embroidery,Linen,Block Printing,Masterpiece,580.0,430.0,30.0,40.0,1080.0,1870.0,1750.0,8,1470.0
KS-PROD-0565,Bags & Accessories,Embroidered Silk,Hand Braiding,Masterpiece,380.0,700.0,80.0,80.0,1240.0,1600.0,1480.0,2,1430.0
KS-PROD-0566,Handloom & Sarees,Silk Cotton,Zari Booti Work,Standard,1580.0,3870.0,100.0,90.0,5640.0,8100.0,7520.0,3,6790.0
KS-PROD-0567,Pottery & Terracotta,Quartz Paste,Terracotta Modelling,Masterpiece,780.0,580.0,80.0,60.0,1500.0,1630.0,1750.0,1,1720.0
KS-PROD-0568,Bamboo & Cane Craft,Seagrass,Split Cane Weaving,Masterpiece,370.0,680.0,50.0,60.0,1160.0,2090.0,2090.0,9,1670.0
KS-PROD-0569,Jewellery & Brassware,Dokra Bronze,Hand Engraving,Standard,2930.0,1600.0,140.0,90.0,4760.0,5220.0,5380.0,1,5470.0
KS-PROD-0570,Woodcraft & Carvings,Teak Wood,Wood Turning,Masterpiece,520.0,1820.0,130.0,80.0,2550.0,2970.0,3160.0,3,2930.0
KS-PROD-0571,Textiles & Embroidery,Organic Cotton,Block Printing,Fine Heritage,310.0,300.0,80.0,60.0,750.0,1050.0,1050.0,6,920.0
KS-PROD-0572,Woodcraft & Carvings,Sandalwood,Chisel Carving,Standard,410.0,720.0,60.0,60.0,1250.0,1920.0,1750.0,6,1560.0
KS-PROD-0573,Textiles & Embroidery,Linen,Block Printing,Fine Heritage,610.0,610.0,100.0,60.0,1380.0,2730.0,2510.0,10,2050.0
KS-PROD-0574,Textiles & Embroidery,Tussar Silk,Chikankari Stitching,Fine Heritage,580.0,270.0,70.0,40.0,960.0,1480.0,1540.0,7,1270.0
KS-PROD-0575,Textiles & Embroidery,Tussar Silk,Block Printing,Standard,340.0,240.0,70.0,70.0,720.0,920.0,980.0,5,850.0
KS-PROD-0576,Bags & Accessories,Golden Jute,Hand Braiding,Standard,300.0,420.0,70.0,20.0,810.0,1260.0,1200.0,6,1040.0
KS-PROD-0577,Home Decor & Brassware,Wrought Iron,Beaten Metal Hammering,Fine Heritage,130.0,380.0,50.0,50.0,610.0,990.0,940.0,9,800.0
KS-PROD-0578,Bags & Accessories,Burlap,Hand Braiding,Fine Heritage,210.0,600.0,90.0,60.0,960.0,1430.0,1390.0,7,1200.0
KS-PROD-0579,Handloom & Sarees,Mulberry Silk,Pit Loom Weaving,Fine Heritage,2600.0,4490.0,250.0,60.0,7400.0,12690.0,13560.0,10,10610.0
KS-PROD-0580,Home Decor & Brassware,Wrought Iron,Beaten Metal Hammering,Standard,320.0,470.0,80.0,30.0,900.0,1240.0,1280.0,3,1100.0
KS-PROD-0581,Bags & Accessories,Golden Jute,Hand Braiding,Masterpiece,340.0,620.0,60.0,20.0,1040.0,1150.0,1180.0,1,1200.0
KS-PROD-0582,Bags & Accessories,Golden Jute,Hand Braiding,Fine Heritage,210.0,700.0,80.0,20.0,1010.0,1600.0,1460.0,5,1290.0
KS-PROD-0583,Textiles & Embroidery,Wool,Chikankari Stitching,Fine Heritage,560.0,540.0,60.0,60.0,1220.0,1600.0,1520.0,2,1400.0
KS-PROD-0584,Pottery & Terracotta,Quartz Paste,Wheel Pottery,Masterpiece,290.0,860.0,140.0,40.0,1330.0,1590.0,1610.0,3,1530.0
KS-PROD-0585,Textiles & Embroidery,Tussar Silk,Block Printing,Fine Heritage,390.0,710.0,70.0,70.0,1240.0,1790.0,1740.0,3,1520.0
KS-PROD-0586,Woodcraft & Carvings,Sandalwood,Jaali Latticework,Masterpiece,1040.0,790.0,120.0,60.0,2010.0,3670.0,3440.0,9,2840.0
KS-PROD-0587,Pottery & Terracotta,Terracotta,Blue Pottery Glazing,Fine Heritage,490.0,890.0,80.0,90.0,1550.0,1880.0,1860.0,2,1780.0
KS-PROD-0588,Bamboo & Cane Craft,Wild Bamboo,Split Cane Weaving,Fine Heritage,580.0,250.0,40.0,20.0,890.0,1270.0,1290.0,6,1110.0
KS-PROD-0589,Bags & Accessories,Embroidered Silk,Jute Stitching,Masterpiece,340.0,750.0,40.0,30.0,1160.0,1570.0,1610.0,3,1400.0
KS-PROD-0590,Bamboo & Cane Craft,Golden Cane,Coiled Bamboo Weaving,Fine Heritage,470.0,630.0,40.0,70.0,1210.0,1620.0,1720.0,7,1470.0
KS-PROD-0591,Pottery & Terracotta,Stoneware,Wheel Pottery,Fine Heritage,220.0,670.0,50.0,40.0,980.0,1300.0,1360.0,2,1180.0
KS-PROD-0592,Bamboo & Cane Craft,Golden Cane,Split Cane Weaving,Standard,140.0,530.0,100.0,80.0,850.0,1330.0,1240.0,6,1080.0
KS-PROD-0593,Bamboo & Cane Craft,Wild Bamboo,Coiled Bamboo Weaving,Masterpiece,630.0,600.0,80.0,80.0,1390.0,2040.0,2010.0,3,1740.0
KS-PROD-0594,Handloom & Sarees,Mulberry Silk,Jacquard Weaving,Masterpiece,3230.0,4750.0,110.0,150.0,8240.0,9660.0,9820.0,2,9480.0
KS-PROD-0595,Home Decor & Brassware,Bell Metal,Sand Casting,Masterpiece,300.0,310.0,100.0,30.0,740.0,960.0,950.0,2,860.0
KS-PROD-0596,Textiles & Embroidery,Linen,Chikankari Stitching,Masterpiece,180.0,460.0,40.0,40.0,720.0,1370.0,1310.0,10,1060.0
KS-PROD-0597,Bags & Accessories,Cotton Canvas,Hand Braiding,Fine Heritage,620.0,430.0,90.0,70.0,1210.0,2110.0,2140.0,8,1720.0
KS-PROD-0598,Pottery & Terracotta,Stoneware,Blue Pottery Glazing,Standard,410.0,750.0,120.0,40.0,1320.0,2070.0,2020.0,7,1720.0
KS-PROD-0599,Handloom & Sarees,Mulberry Silk,Pit Loom Weaving,Fine Heritage,4290.0,2440.0,180.0,200.0,7110.0,8540.0,8570.0,2,8180.0
KS-PROD-0600,Bags & Accessories,Embroidered Silk,Hand Braiding,Masterpiece,740.0,480.0,80.0,80.0,1380.0,2130.0,2250.0,8,1830.0
KS-PROD-0601,Bags & Accessories,Golden Jute,Jute Stitching,Fine Heritage,370.0,320.0,100.0,20.0,810.0,1060.0,1050.0,1,940.0
KS-PROD-0602,Pottery & Terracotta,Terracotta,Terracotta Modelling,Masterpiece,920.0,610.0,110.0,40.0,1680.0,2250.0,2220.0,2,1980.0
KS-PROD-0603,Bags & Accessories,Burlap,Jute Stitching,Fine Heritage,460.0,460.0,50.0,40.0,1010.0,1880.0,1720.0,9,1430.0
KS-PROD-0604,Pottery & Terracotta,Stoneware,Wheel Pottery,Fine Heritage,550.0,1330.0,90.0,30.0,2000.0,2900.0,2700.0,3,2420.0
KS-PROD-0605,Jewellery & Brassware,Dokra Bronze,Hand Engraving,Fine Heritage,1450.0,3900.0,160.0,70.0,5580.0,9770.0,9360.0,8,7740.0
KS-PROD-0606,Bags & Accessories,Burlap,Jute Stitching,Masterpiece,190.0,420.0,70.0,40.0,720.0,1120.0,1150.0,6,950.0
KS-PROD-0607,Pottery & Terracotta,Clay,Blue Pottery Glazing,Standard,230.0,600.0,130.0,70.0,1030.0,1510.0,1510.0,6,1290.0
KS-PROD-0608,Textiles & Embroidery,Wool,Block Printing,Standard,360.0,260.0,80.0,60.0,760.0,980.0,1040.0,2,900.0
KS-PROD-0609,Woodcraft & Carvings,Sheesham Wood,Wood Turning,Fine Heritage,220.0,1090.0,90.0,70.0,1470.0,2290.0,2190.0,7,1890.0
KS-PROD-0610,Pottery & Terracotta,Quartz Paste,Terracotta Modelling,Masterpiece,630.0,1230.0,130.0,40.0,2030.0,2760.0,2730.0,4,2420.0
KS-PROD-0611,Textiles & Embroidery,Organic Cotton,Chikankari Stitching,Fine Heritage,310.0,430.0,60.0,70.0,870.0,1210.0,1190.0,2,1050.0
KS-PROD-0612,Jewellery & Brassware,Silver Filigree,Lost-Wax Dokra Casting,Fine Heritage,4360.0,2680.0,120.0,160.0,7320.0,9990.0,9760.0,2,8710.0
KS-PROD-0613,Textiles & Embroidery,Linen,Kantha Needlework,Masterpiece,650.0,560.0,40.0,70.0,1320.0,1870.0,1920.0,5,1640.0
KS-PROD-0614,Textiles & Embroidery,Organic Cotton,Block Printing,Fine Heritage,250.0,480.0,80.0,50.0,860.0,1090.0,1080.0,1,990.0
KS-PROD-0615,Woodcraft & Carvings,Rosewood,Chisel Carving,Masterpiece,1200.0,1480.0,100.0,100.0,2880.0,5530.0,5150.0,9,4200.0
KS-PROD-0616,Home Decor & Brassware,Pure Brass,Sand Casting,Fine Heritage,360.0,320.0,80.0,70.0,830.0,1380.0,1280.0,7,1100.0
KS-PROD-0617,Handloom & Sarees,Mulberry Silk,Zari Booti Work,Fine Heritage,3780.0,3630.0,120.0,140.0,7670.0,10760.0,11360.0,7,9580.0
KS-PROD-0618,Pottery & Terracotta,Terracotta,Terracotta Modelling,Fine Heritage,580.0,1490.0,90.0,90.0,2250.0,2750.0,2910.0,4,2590.0
KS-PROD-0619,Jewellery & Brassware,Silver Filigree,Filigree,Masterpiece,1980.0,5490.0,240.0,120.0,7830.0,9360.0,8660.0,1,9000.0
KS-PROD-0620,Textiles & Embroidery,Linen,Kantha Needlework,Fine Heritage,570.0,570.0,90.0,40.0,1270.0,1640.0,1600.0,3,1460.0
KS-PROD-0621,Handloom & Sarees,Chanderi Cotton,Zari Booti Work,Standard,1440.0,1280.0,220.0,100.0,3040.0,5910.0,5550.0,10,4490.0
KS-PROD-0622,Bamboo & Cane Craft,Rattan,Coiled Bamboo Weaving,Standard,140.0,250.0,50.0,40.0,480.0,770.0,760.0,10,640.0
KS-PROD-0623,Handloom & Sarees,Chanderi Cotton,Jacquard Weaving,Fine Heritage,2600.0,2080.0,130.0,170.0,4980.0,6780.0,6460.0,3,5860.0
KS-PROD-0624,Jewellery & Brassware,Cast Brass,Filigree,Masterpiece,1390.0,4950.0,220.0,60.0,6620.0,8650.0,8740.0,4,7770.0
KS-PROD-0625,Textiles & Embroidery,Tussar Silk,Chikankari Stitching,Standard,440.0,320.0,90.0,40.0,890.0,1350.0,1240.0,5,1100.0
KS-PROD-0626,Bamboo & Cane Craft,Seagrass,Coiled Bamboo Weaving,Standard,470.0,430.0,90.0,70.0,1060.0,1710.0,1760.0,7,1440.0
KS-PROD-0627,Handloom & Sarees,Khadi,Zari Booti Work,Masterpiece,2970.0,5440.0,200.0,180.0,8790.0,12520.0,11970.0,2,10650.0
KS-PROD-0628,Handloom & Sarees,Chanderi Cotton,Zari Booti Work,Masterpiece,4290.0,4030.0,140.0,150.0,8610.0,10280.0,10790.0,1,9900.0
KS-PROD-0629,Bags & Accessories,Cotton Canvas,Jute Stitching,Fine Heritage,230.0,360.0,70.0,30.0,690.0,1050.0,960.0,4,860.0
KS-PROD-0630,Woodcraft & Carvings,Rosewood,Jaali Latticework,Fine Heritage,580.0,1190.0,80.0,80.0,1930.0,2950.0,3090.0,6,2540.0
KS-PROD-0631,Home Decor & Brassware,Wrought Iron,Sand Casting,Fine Heritage,560.0,720.0,90.0,30.0,1400.0,1920.0,1850.0,1,1660.0
KS-PROD-0632,Bamboo & Cane Craft,Wild Bamboo,Split Cane Weaving,Standard,200.0,530.0,30.0,60.0,820.0,1270.0,1360.0,10,1100.0
KS-PROD-0633,Textiles & Embroidery,Organic Cotton,Chikankari Stitching,Standard,110.0,390.0,80.0,80.0,660.0,1040.0,990.0,8,850.0
KS-PROD-0634,Bamboo & Cane Craft,Seagrass,Split Cane Weaving,Masterpiece,460.0,320.0,90.0,60.0,930.0,1350.0,1410.0,5,1180.0
KS-PROD-0635,Woodcraft & Carvings,Rosewood,Chisel Carving,Standard,340.0,500.0,110.0,90.0,1040.0,1660.0,1600.0,6,1360.0
KS-PROD-0636,Handloom & Sarees,Silk Cotton,Zari Booti Work,Standard,3150.0,3920.0,150.0,80.0,7300.0,12550.0,11920.0,7,9970.0
KS-PROD-0637,Jewellery & Brassware,Cast Brass,Lost-Wax Dokra Casting,Masterpiece,1490.0,2990.0,120.0,190.0,4790.0,9950.0,9090.0,10,7330.0
KS-PROD-0638,Pottery & Terracotta,Clay,Terracotta Modelling,Masterpiece,860.0,830.0,90.0,60.0,1840.0,2670.0,2800.0,9,2340.0
KS-PROD-0639,Woodcraft & Carvings,Rosewood,Jaali Latticework,Fine Heritage,290.0,690.0,100.0,40.0,1120.0,1500.0,1370.0,2,1290.0
KS-PROD-0640,Bags & Accessories,Embroidered Silk,Hand Braiding,Fine Heritage,270.0,680.0,70.0,70.0,1090.0,1590.0,1590.0,5,1360.0
KS-PROD-0641,Woodcraft & Carvings,Sandalwood,Wood Turning,Fine Heritage,810.0,490.0,140.0,80.0,1520.0,2120.0,2240.0,8,1890.0
KS-PROD-0642,Bamboo & Cane Craft,Golden Cane,Coiled Bamboo Weaving,Fine Heritage,260.0,580.0,60.0,80.0,980.0,1420.0,1440.0,8,1230.0
KS-PROD-0643,Bags & Accessories,Burlap,Hand Braiding,Standard,440.0,540.0,40.0,30.0,1050.0,1350.0,1420.0,5,1240.0
KS-PROD-0644,Jewellery & Brassware,Dokra Bronze,Filigree,Standard,2220.0,2670.0,150.0,60.0,5100.0,9270.0,8590.0,8,7160.0
KS-PROD-0645,Pottery & Terracotta,Quartz Paste,Blue Pottery Glazing,Masterpiece,360.0,940.0,140.0,40.0,1480.0,1930.0,2070.0,6,1780.0
KS-PROD-0646,Bags & Accessories,Burlap,Hand Braiding,Masterpiece,560.0,460.0,30.0,60.0,1110.0,1830.0,1740.0,8,1470.0
KS-PROD-0647,Woodcraft & Carvings,Teak Wood,Chisel Carving,Masterpiece,520.0,1560.0,120.0,70.0,2270.0,3820.0,3850.0,10,3130.0
KS-PROD-0648,Woodcraft & Carvings,Teak Wood,Jaali Latticework,Standard,160.0,450.0,90.0,60.0,760.0,940.0,930.0,3,870.0
KS-PROD-0649,Home Decor & Brassware,Wrought Iron,Sand Casting,Fine Heritage,460.0,660.0,70.0,50.0,1240.0,1970.0,1930.0,7,1630.0
KS-PROD-0650,Home Decor & Brassware,Pure Brass,Beaten Metal Hammering,Fine Heritage,430.0,430.0,60.0,20.0,940.0,1630.0,1560.0,6,1300.0
KS-PROD-0651,Woodcraft & Carvings,Rosewood,Wood Turning,Masterpiece,880.0,510.0,100.0,40.0,1530.0,2610.0,2380.0,8,2040.0
KS-PROD-0652,Jewellery & Brassware,Dokra Bronze,Filigree,Fine Heritage,2000.0,1310.0,90.0,60.0,3460.0,4390.0,4420.0,2,3980.0
KS-PROD-0653,Bags & Accessories,Embroidered Silk,Hand Braiding,Fine Heritage,420.0,620.0,30.0,60.0,1130.0,1630.0,1710.0,8,1430.0
KS-PROD-0654,Home Decor & Brassware,Pure Brass,Sand Casting,Fine Heritage,560.0,350.0,70.0,50.0,1030.0,1660.0,1720.0,8,1400.0
KS-PROD-0655,Woodcraft & Carvings,Teak Wood,Chisel Carving,Standard,640.0,820.0,140.0,40.0,1640.0,2460.0,2480.0,9,2100.0
KS-PROD-0656,Pottery & Terracotta,Terracotta,Blue Pottery Glazing,Fine Heritage,560.0,790.0,120.0,80.0,1550.0,2570.0,2410.0,8,2060.0
KS-PROD-0657,Textiles & Embroidery,Wool,Block Printing,Standard,150.0,160.0,40.0,20.0,370.0,530.0,550.0,4,460.0
KS-PROD-0658,Woodcraft & Carvings,Teak Wood,Jaali Latticework,Masterpiece,1100.0,1180.0,60.0,80.0,2420.0,2970.0,3210.0,3,2810.0
KS-PROD-0659,Woodcraft & Carvings,Teak Wood,Wood Turning,Masterpiece,680.0,1100.0,50.0,60.0,1890.0,2530.0,2470.0,4,2220.0
KS-PROD-0660,Home Decor & Brassware,Pure Brass,Beaten Metal Hammering,Standard,140.0,530.0,60.0,40.0,770.0,1350.0,1310.0,8,1080.0
KS-PROD-0661,Jewellery & Brassware,Cast Brass,Hand Engraving,Fine Heritage,2640.0,3420.0,180.0,150.0,6390.0,9120.0,9800.0,8,8130.0
KS-PROD-0662,Pottery & Terracotta,Stoneware,Blue Pottery Glazing,Fine Heritage,640.0,630.0,110.0,90.0,1470.0,2040.0,1870.0,2,1720.0
KS-PROD-0663,Textiles & Embroidery,Wool,Chikankari Stitching,Fine Heritage,140.0,350.0,40.0,40.0,570.0,810.0,790.0,4,700.0
KS-PROD-0664,Textiles & Embroidery,Wool,Kantha Needlework,Fine Heritage,490.0,410.0,60.0,80.0,1040.0,1770.0,1660.0,6,1400.0
KS-PROD-0665,Woodcraft & Carvings,Teak Wood,Jaali Latticework,Masterpiece,990.0,1370.0,60.0,40.0,2460.0,4540.0,4270.0,10,3510.0
KS-PROD-0666,Bags & Accessories,Embroidered Silk,Jute Stitching,Standard,320.0,600.0,60.0,40.0,1020.0,1360.0,1270.0,3,1180.0
KS-PROD-0667,Pottery & Terracotta,Clay,Terracotta Modelling,Fine Heritage,280.0,580.0,110.0,60.0,1030.0,1740.0,1640.0,6,1390.0
KS-PROD-0668,Jewellery & Brassware,Dokra Bronze,Filigree,Masterpiece,3770.0,1900.0,90.0,190.0,5950.0,11180.0,10590.0,8,8620.0
KS-PROD-0669,Handloom & Sarees,Silk Cotton,Jacquard Weaving,Standard,2170.0,1420.0,100.0,80.0,3770.0,5140.0,5280.0,6,4570.0
KS-PROD-0670,Bags & Accessories,Burlap,Jute Stitching,Standard,360.0,300.0,40.0,70.0,770.0,1450.0,1370.0,8,1120.0
KS-PROD-0671,Pottery & Terracotta,Terracotta,Terracotta Modelling,Fine Heritage,420.0,520.0,80.0,80.0,1100.0,1740.0,1670.0,7,1430.0
KS-PROD-0672,Woodcraft & Carvings,Rosewood,Chisel Carving,Standard,670.0,640.0,90.0,60.0,1460.0,2570.0,2610.0,9,2080.0
KS-PROD-0673,Pottery & Terracotta,Stoneware,Wheel Pottery,Standard,620.0,740.0,60.0,50.0,1470.0,2400.0,2530.0,7,2030.0
KS-PROD-0674,Pottery & Terracotta,Stoneware,Wheel Pottery,Masterpiece,1160.0,610.0,110.0,100.0,1980.0,3640.0,3660.0,9,2900.0
KS-PROD-0675,Jewellery & Brassware,Silver Filigree,Hand Engraving,Standard,3030.0,3690.0,180.0,70.0,6970.0,10330.0,10790.0,7,8980.0
KS-PROD-0676,Bags & Accessories,Embroidered Silk,Hand Braiding,Standard,450.0,190.0,70.0,40.0,750.0,1020.0,1000.0,3,890.0
KS-PROD-0677,Bamboo & Cane Craft,Wild Bamboo,Split Cane Weaving,Masterpiece,370.0,680.0,30.0,70.0,1150.0,1900.0,1970.0,9,1590.0
KS-PROD-0678,Jewellery & Brassware,Copper Alloy,Filigree,Standard,2780.0,3510.0,120.0,130.0,6540.0,7840.0,7560.0,2,7520.0
KS-PROD-0679,Handloom & Sarees,Khadi,Zari Booti Work,Masterpiece,4320.0,3570.0,250.0,170.0,8310.0,15850.0,14660.0,10,12040.0
KS-PROD-0680,Bamboo & Cane Craft,Seagrass,Split Cane Weaving,Fine Heritage,460.0,650.0,70.0,30.0,1210.0,1830.0,1900.0,7,1580.0
KS-PROD-0681,Textiles & Embroidery,Organic Cotton,Block Printing,Fine Heritage,170.0,590.0,90.0,20.0,870.0,980.0,1040.0,1,1000.0
KS-PROD-0682,Bamboo & Cane Craft,Rattan,Coiled Bamboo Weaving,Fine Heritage,460.0,410.0,70.0,70.0,1010.0,1540.0,1490.0,5,1280.0
KS-PROD-0683,Bags & Accessories,Burlap,Hand Braiding,Standard,160.0,210.0,80.0,30.0,480.0,820.0,870.0,9,680.0
KS-PROD-0684,Bamboo & Cane Craft,Rattan,Split Cane Weaving,Standard,400.0,570.0,60.0,80.0,1110.0,1950.0,2070.0,10,1610.0
KS-PROD-0685,Textiles & Embroidery,Linen,Kantha Needlework,Masterpiece,250.0,490.0,100.0,40.0,880.0,1220.0,1290.0,8,1090.0
KS-PROD-0686,Home Decor & Brassware,Pure Brass,Beaten Metal Hammering,Fine Heritage,230.0,650.0,60.0,30.0,970.0,1230.0,1330.0,6,1150.0
KS-PROD-0687,Bags & Accessories,Embroidered Silk,Hand Braiding,Fine Heritage,520.0,450.0,80.0,60.0,1110.0,1480.0,1480.0,3,1310.0
KS-PROD-0688,Bags & Accessories,Burlap,Jute Stitching,Masterpiece,360.0,790.0,80.0,40.0,1270.0,1870.0,1910.0,4,1610.0
KS-PROD-0689,Pottery & Terracotta,Stoneware,Blue Pottery Glazing,Fine Heritage,710.0,1340.0,120.0,70.0,2240.0,3100.0,3290.0,5,2780.0
KS-PROD-0690,Handloom & Sarees,Mulberry Silk,Jacquard Weaving,Masterpiece,3650.0,1650.0,180.0,80.0,5560.0,8340.0,9030.0,8,7330.0
KS-PROD-0691,Woodcraft & Carvings,Sheesham Wood,Jaali Latticework,Standard,310.0,920.0,140.0,60.0,1430.0,2440.0,2460.0,9,1990.0
KS-PROD-0692,Pottery & Terracotta,Stoneware,Wheel Pottery,Fine Heritage,540.0,810.0,140.0,50.0,1540.0,2240.0,2040.0,5,1860.0
KS-PROD-0693,Woodcraft & Carvings,Sandalwood,Chisel Carving,Standard,320.0,340.0,80.0,60.0,800.0,1060.0,970.0,3,920.0
KS-PROD-0694,Woodcraft & Carvings,Sheesham Wood,Wood Turning,Standard,340.0,340.0,60.0,90.0,830.0,1250.0,1170.0,5,1030.0
KS-PROD-0695,Handloom & Sarees,Silk Cotton,Pit Loom Weaving,Standard,2830.0,2720.0,160.0,160.0,5870.0,9730.0,10050.0,7,8100.0
KS-PROD-0696,Textiles & Embroidery,Wool,Chikankari Stitching,Fine Heritage,160.0,200.0,70.0,70.0,500.0,630.0,580.0,1,580.0
KS-PROD-0697,Handloom & Sarees,Mulberry Silk,Jacquard Weaving,Masterpiece,4530.0,2860.0,150.0,60.0,7600.0,13130.0,12000.0,9,10250.0
KS-PROD-0698,Textiles & Embroidery,Organic Cotton,Kantha Needlework,Masterpiece,750.0,900.0,70.0,20.0,1740.0,3200.0,3100.0,8,2510.0
KS-PROD-0699,Woodcraft & Carvings,Sheesham Wood,Chisel Carving,Fine Heritage,410.0,610.0,120.0,100.0,1240.0,1780.0,1760.0,4,1530.0
KS-PROD-0700,Pottery & Terracotta,Terracotta,Blue Pottery Glazing,Masterpiece,800.0,830.0,90.0,40.0,1760.0,2710.0,2460.0,3,2200.0
KS-PROD-0701,Home Decor & Brassware,Terracotta,Beaten Metal Hammering,Masterpiece,740.0,680.0,100.0,60.0,1580.0,2380.0,2170.0,5,1950.0
KS-PROD-0702,Textiles & Embroidery,Organic Cotton,Block Printing,Masterpiece,360.0,870.0,40.0,80.0,1350.0,2530.0,2340.0,10,1930.0
KS-PROD-0703,Woodcraft & Carvings,Rosewood,Wood Turning,Masterpiece,940.0,1510.0,100.0,90.0,2640.0,3670.0,3400.0,2,3110.0
KS-PROD-0704,Bags & Accessories,Golden Jute,Hand Braiding,Fine Heritage,540.0,390.0,40.0,70.0,1040.0,1150.0,1170.0,1,1200.0
KS-PROD-0705,Bamboo & Cane Craft,Rattan,Coiled Bamboo Weaving,Standard,400.0,490.0,80.0,60.0,1030.0,1350.0,1310.0,4,1190.0
KS-PROD-0706,Jewellery & Brassware,Dokra Bronze,Lost-Wax Dokra Casting,Fine Heritage,4260.0,1270.0,160.0,160.0,5850.0,9140.0,9570.0,10,7810.0
KS-PROD-0707,Home Decor & Brassware,Pure Brass,Beaten Metal Hammering,Masterpiece,470.0,350.0,40.0,60.0,920.0,1510.0,1620.0,10,1280.0
KS-PROD-0708,Woodcraft & Carvings,Sheesham Wood,Chisel Carving,Fine Heritage,950.0,1330.0,140.0,80.0,2500.0,3530.0,3390.0,5,3020.0
KS-PROD-0709,Jewellery & Brassware,Copper Alloy,Lost-Wax Dokra Casting,Fine Heritage,3160.0,4780.0,90.0,190.0,8220.0,13700.0,13790.0,7,11270.0
